'Elapsed time','Direct_1'
10.529,14.3
10.53,14.9
10.531,15.6
10.532,16.5
10.533,17.8
10.534,19.2
10.535,20
10.536,19.5
10.537,17.7
10.538,15.1
10.539,13
10.54,12.3
10.541,13.4
10.542,15.6
10.543,17.7
10.544,18.6
10.545,17.8
10.546,15.9
10.547,13.8
10.548,12.5
10.549,12.4
10.55,13.2
10.551,14
10.552,14.3
10.553,14
10.554,13.4
10.555,13
10.556,13.2
10.557,13.5
10.558,13.3
10.559,12.5
10.56,11.2
10.561,10.3
10.562,10.4
10.563,11.5
10.564,12.9
10.565,13.7
10.566,13.4
10.567,12.2
10.568,10.9
10.569,10.5
10.57,11.1
10.571,12.3
10.572,13.4
10.573,13.9
10.574,13.7
10.575,13.2
10.576,12.8
10.577,12.4
10.578,11.9
10.579,11.1
10.58,10.3
10.581,10.1
10.582,11.1
10.583,13.1
10.584,15.2
10.585,16.2
10.586,15.5
10.587,13.4
10.588,11.4
10.589,11.3
10.59,13.7
10.591,17.5
10.592,20.3
10.593,20.3
10.594,16.9
10.595,12
10.596,8
10.597,7.1
10.598,9.2
10.599,12.5
10.6,14.8
10.601,15.3
10.602,14.9
10.603,15.1
10.604,16.8
10.605,19.5
10.606,20.9
10.607,19.6
10.608,15.5
10.609,10.8
10.61,8
10.611,8.8
10.612,12.5
10.613,16.7
10.614,19.2
10.615,18.8
10.616,16.6
10.617,14.5
10.618,14.1
10.619,15.8
10.62,18.4
10.621,20.3
10.622,20.8
10.623,19.8
10.624,18.1
10.625,16.4
10.626,15
10.627,13.8
10.628,12.7
10.629,12.2
10.63,13
10.631,15.2
10.632,18.1
10.633,20.5
10.634,21.1
10.635,19.4
10.636,16.5
10.637,14.1
10.638,13.5
10.639,14.8
10.64,17
10.641,18.4
10.642,18.1
10.643,16.3
10.644,14.1
10.645,12.8
10.646,12.9
10.647,13.9
10.648,15.2
10.649,16.1
10.65,16.7
10.651,17.1
10.652,17.6
10.653,18.1
10.654,18.1
10.655,17.3
10.656,15.9
10.657,14.4
10.658,13.4
10.659,13.1
10.66,13.3
10.661,13.4
10.662,13
10.663,12.2
10.664,11.1
10.665,10
10.666,9.1
10.667,8.8
10.668,9.2
10.669,10.6
10.67,12.9
10.671,15.8
10.672,18.2
10.673,19.5
10.674,19.4
10.675,18.2
10.676,17
10.677,16.8
10.678,17.6
10.679,19
10.68,19.6
10.681,18.5
10.682,15.9
10.683,12.5
10.684,9.8
10.685,9
10.686,10.4
10.687,13.4
10.688,16.5
10.689,18.3
10.69,18
10.691,16
10.692,13.5
10.693,12
10.694,12.6
10.695,15
10.696,17.8
10.697,19.5
10.698,19.7
10.699,19
10.7,18.9
10.701,20.2
10.702,22.6
10.703,24.5
10.704,24
10.705,20.7
10.706,16
10.707,12.5
10.708,12.1
10.709,15.1
10.71,19.2
10.711,21.8
10.712,21
10.713,17.3
10.714,13.3
10.715,11.8
10.716,14.1
10.717,19.3
10.718,24.7
10.719,27.5
10.72,26.4
10.721,22.5
10.722,18.1
10.723,15.7
10.724,16.3
10.725,18.7
10.726,20.9
10.727,21
10.728,18.9
10.729,15.8
10.73,13.6
10.731,14
10.732,16.7
10.733,20.2
10.734,22.7
10.735,22.9
10.736,21
10.737,18.3
10.738,16.4
10.739,16.3
10.74,18.1
10.741,20.9
10.742,23.3
10.743,24.5
10.744,23.9
10.745,22
10.746,19.6
10.747,17.8
10.748,17.5
10.749,18.8
10.75,21
10.751,22.9
10.752,23.6
10.753,22.7
10.754,20.7
10.755,18.6
10.756,17.3
10.757,17.3
10.758,18.7
10.759,20.7
10.76,22.7
10.761,24
10.762,24.1
10.763,22.9
10.764,21
10.765,19.1
10.766,18
10.767,18.4
10.768,20
10.769,22.2
10.77,23.7
10.771,24
10.772,23
10.773,21.6
10.774,20.9
10.775,21.8
10.776,24.4
10.777,27.9
10.778,31.2
10.779,33.401
10.78,33.801
10.781,32.6
10.782,30.4
10.783,28
10.784,26.1
10.785,25.1
10.786,25.2
10.787,26.1
10.788,27.2
10.789,28.1
10.79,28.4
10.791,28.2
10.792,27.9
10.793,27.5
10.794,27
10.795,26.1
10.796,24.6
10.797,22.7
10.798,20.9
10.799,20.1
10.8,20.7
10.801,22.3
10.802,24.3
10.803,25.6
10.804,25.9
10.805,25.3
10.806,24.1
10.807,22.8
10.808,21.4
10.809,19.7
10.81,18
10.811,16.7
10.812,16.1
10.813,16.2
10.814,16.6
10.815,16.6
10.816,15.9
10.817,14.7
10.818,13.7
10.819,13.4
10.82,13.5
10.821,13.6
10.822,13.3
10.823,12.9
10.824,12.6
10.825,13
10.826,13.5
10.827,13.2
10.828,11.6
10.829,8.9
10.83,6.4
10.831,5.9
10.832,8.1
10.833,12.5
10.834,17.1
10.835,19.9
10.836,19.8
10.837,17.3
10.838,14.3
10.839,12.4
10.84,12.6
10.841,14.3
10.842,16.4
10.843,17.7
10.844,17.6
10.845,16.7
10.846,15.8
10.847,15.7
10.848,16.6
10.849,17.9
10.85,19
10.851,19.1
10.852,18.2
10.853,16.8
10.854,15.6
10.855,15.2
10.856,15.4
10.857,15.9
10.858,16.4
10.859,16.6
10.86,16.6
10.861,16.6
10.862,16.6
10.863,16.6
10.864,16.2
10.865,15.7
10.866,15.4
10.867,15.5
10.868,16
10.869,16.5
10.87,16.5
10.871,15.8
10.872,15.1
10.873,15.2
10.874,16.5
10.875,18.5
10.876,20.2
10.877,20.6
10.878,19.4
10.879,17.5
10.88,16.1
10.881,16
10.882,17.1
10.883,18.4
10.884,18.8
10.885,17.9
10.886,16.4
10.887,15.1
10.888,14.7
10.889,15.3
10.89,16.2
10.891,16.6
10.892,16.3
10.893,15.3
10.894,14.2
10.895,13.5
10.896,13.1
10.897,12.9
10.898,13
10.899,13.4
10.9,14
10.901,14.8
10.902,15.4
10.903,15.4
10.904,14.6
10.905,12.9
10.906,11
10.907,9.4
10.908,8.3
10.909,8
10.91,8.6
10.911,10.1
10.912,12.8
10.913,16.7
10.914,21.7
10.915,27.6
10.916,34.001
10.917,40.601
10.918,47.301
10.919,54.301
10.92,61.701
10.921,69.401
10.922,77.101
10.923,84.101
10.924,89.301
10.925,91.801
10.926,90.901
10.927,86.501
10.928,79.001
10.929,69.301
10.93,58.001
10.931,45.801
10.932,32.901
10.933,19.6
10.934,6.1
10.935,-6.8
10.936,-18
10.937,-26.7
10.938,-31.7
10.939,-32.901
10.94,-30.5
10.941,-25.8
10.942,-20.3
10.943,-15.3
10.944,-11.5
10.945,-8.7
10.946,-5.7
10.947,-1.5
10.948,4.2
10.949,10.6
10.95,16.1
10.951,19.1
10.952,19.1
10.953,16.9
10.954,14.2
10.955,12.7
10.956,13.4
10.957,15.9
10.958,18.7
10.959,20.3
10.96,19.9
10.961,17.7
10.962,14.9
10.963,12.9
10.964,12.7
10.965,14.3
10.966,16.8
10.967,18.7
10.968,18.9
10.969,17.3
10.97,14.6
10.971,12.2
10.972,11.2
10.973,12
10.974,14.4
10.975,17.3
10.976,19.3
10.977,19.8
10.978,18.5
10.979,16
10.98,13.5
10.981,11.8
10.982,11.6
10.983,12.7
10.984,14.5
10.985,16.1
10.986,16.9
10.987,16.9
10.988,16.6
10.989,16.6
10.99,17
10.991,17.6
10.992,18.1
10.993,18.3
10.994,18.6
10.995,19.1
10.996,19.9
10.997,20.3
10.998,19.1
10.999,16.1
11,12.1
11.001,8.8
11.002,8.1
11.003,10.6
11.004,15.2
11.005,19.3
11.006,20.7
11.007,18.4
11.008,13.7
11.009,9.2
11.01,7.1
11.011,8
11.012,10.9
11.013,13.5
11.014,14.4
11.015,13.4
11.016,11.9
11.017,11.4
11.018,12.2
11.019,13.9
11.02,15
11.021,14.7
11.022,13.3
11.023,11.7
11.024,11.2
11.025,12.1
11.026,13.8
11.027,15
11.028,15
11.029,13.7
11.03,11.7
11.031,9.8
11.032,8.7
11.033,8.6
11.034,9.5
11.035,11.4
11.036,14.3
11.037,17.8
11.038,21
11.039,22.8
11.04,22.1
11.041,18.7
11.042,13.7
11.043,9.2
11.044,7.1
11.045,8.3
11.046,12.2
11.047,16.8
11.048,19.7
11.049,19.6
11.05,16.8
11.051,12.9
11.052,10
11.053,9.4
11.054,11.1
11.055,14
11.056,16.6
11.057,18
11.058,17.8
11.059,16.3
11.06,14.1
11.061,12
11.062,10.3
11.063,9.4
11.064,9.2
11.065,9.5
11.066,9.8
11.067,9.9
11.068,9.7
11.069,9.6
11.07,10
11.071,11.3
11.072,13.1
11.073,14.7
11.074,15.5
11.075,15.1
11.076,13.9
11.077,12.6
11.078,11.8
11.079,11.4
11.08,11.2
11.081,10.5
11.082,9.1
11.083,7.3
11.084,6
11.085,5.7
11.086,6.7
11.087,8.4
11.088,9.8
11.089,10.1
11.09,9
11.091,7.4
11.092,6.3
11.093,6.7
11.094,8.4
11.095,10.6
11.096,11.6
11.097,10.8
11.098,8.4
11.099,5.8
11.1,4.8
11.101,6.1
11.102,9.1
11.103,12.2
11.104,13.6
11.105,12.5
11.106,9.5
11.107,6.3
11.108,4.7
11.109,5.3
11.11,7.7
11.111,10.3
11.112,11.7
11.113,11.2
11.114,9.1
11.115,6.6
11.116,4.8
11.117,4.6
11.118,5.8
11.119,7.8
11.12,9.6
11.121,10.5
11.122,10
11.123,8.2
11.124,5.6
11.125,3.1
11.126,1.6
11.127,1.6
11.128,3.5
11.129,6.6
11.13,9.9
11.131,12.2
11.132,12.7
11.133,11.7
11.134,9.9
11.135,8.4
11.136,8
11.137,8.3
11.138,8.6
11.139,8
11.14,6.3
11.141,4.2
11.142,2.9
11.143,3.2
11.144,5.4
11.145,8.5
11.146,11.3
11.147,12.6
11.148,12.4
11.149,11.2
11.15,10.1
11.151,9.7
11.152,9.9
11.153,10.1
11.154,9.5
11.155,8.1
11.156,6.4
11.157,5.3
11.158,5.4
11.159,6.9
11.16,8.9
11.161,10.7
11.162,11.4
11.163,11.3
11.164,10.8
11.165,10.7
11.166,11.5
11.167,12.9
11.168,14.1
11.169,14.3
11.17,13.2
11.171,11.2
11.172,9.4
11.173,9
11.174,10.5
11.175,13.2
11.176,15.7
11.177,16
11.178,13.4
11.179,8.6
11.18,3.7
11.181,1
11.182,1.5
11.183,4.4
11.184,7.6
11.185,9.2
11.186,8.5
11.187,6.3
11.188,4.7
11.189,4.9
11.19,6.9
11.191,9.6
11.192,11.3
11.193,11.3
11.194,9.9
11.195,8
11.196,6.5
11.197,5.6
11.198,5.1
11.199,4.8
11.2,4.7
11.201,5.1
11.202,6.2
11.203,7.6
11.204,8.4
11.205,8
11.206,6.3
11.207,4
11.208,2.4
11.209,2.1
11.21,3.2
11.211,5.1
11.212,6.9
11.213,7.9
11.214,8.3
11.215,8.5
11.216,8.6
11.217,8.6
11.218,8.4
11.219,7.6
11.22,6.5
11.221,5.5
11.222,5.2
11.223,5.7
11.224,6.7
11.225,7.6
11.226,8.1
11.227,8.2
11.228,8
11.229,7.8
11.23,7.5
11.231,6.9
11.232,6
11.233,4.9
11.234,4.2
11.235,4.5
11.236,5.8
11.237,7.7
11.238,9.7
11.239,11.3
11.24,12.5
11.241,13.5
11.242,14.8
11.243,16.2
11.244,17.2
11.245,17.4
11.246,16.4
11.247,14.4
11.248,12.2
11.249,10.2
11.25,8.6
11.251,7.4
11.252,6.4
11.253,5.5
11.254,5.1
11.255,5.5
11.256,6.8
11.257,8.5
11.258,9.9
11.259,10.2
11.26,9.2
11.261,7.5
11.262,6.2
11.263,6.1
11.264,7.4
11.265,9.2
11.266,10
11.267,8.8
11.268,5.5
11.269,1.5
11.27,-1.5
11.271,-2.2
11.272,-0.7
11.273,2.1
11.274,4.5
11.275,5.4
11.276,4.7
11.277,3.1
11.278,1.8
11.279,1.6
11.28,2.5
11.281,3.9
11.282,4.7
11.283,4.3
11.284,2.5
11.285,-0.1
11.286,-2.3
11.287,-3.3
11.288,-2.7
11.289,-0.9
11.29,0.8
11.291,1.8
11.292,1.7
11.293,1.4
11.294,1.7
11.295,2.8
11.296,4.2
11.297,4.7
11.298,3.6
11.299,0.8
11.3,-2.3
11.301,-4.4
11.302,-4.5
11.303,-2.9
11.304,-0.4
11.305,1.9
11.306,3
11.307,2.8
11.308,1.5
11.309,-0.4
11.31,-2.1
11.311,-2.9
11.312,-2.3
11.313,-0.5
11.314,2
11.315,4
11.316,4.8
11.317,4.5
11.318,3.9
11.319,3.7
11.32,4.2
11.321,5.2
11.322,5.5
11.323,4.5
11.324,2.4
11.325,-0.1
11.326,-2.1
11.327,-3.1
11.328,-3.4
11.329,-3.5
11.33,-3.6
11.331,-3.5
11.332,-2.7
11.333,-0.9
11.334,1.6
11.335,4.1
11.336,5.6
11.337,5.5
11.338,3.9
11.339,1.4
11.34,-1.1
11.341,-2.5
11.342,-2.5
11.343,-1.1
11.344,1.3
11.345,4
11.346,6.6
11.347,8.6
11.348,9.9
11.349,10.4
11.35,10
11.351,8.8
11.352,7.1
11.353,5.2
11.354,3.5
11.355,2.3
11.356,2.1
11.357,2.9
11.358,4.4
11.359,6.3
11.36,8
11.361,9
11.362,8.9
11.363,7.6
11.364,5.5
11.365,3
11.366,0.8
11.367,-0.3
11.368,-0.2
11.369,1.1
11.37,2.8
11.371,4.2
11.372,5
11.373,5.8
11.374,7.3
11.375,10.5
11.376,15.7
11.377,22
11.378,28.5
11.379,34.201
11.38,39.701
11.381,45.901
11.382,53.901
11.383,63.901
11.384,74.601
11.385,84.001
11.386,90.201
11.387,92.501
11.388,91.201
11.389,87.001
11.39,80.501
11.391,72.301
11.392,62.601
11.393,51.801
11.394,40.201
11.395,27.6
11.396,13.7
11.397,-1.7
11.398,-17.7
11.399,-32.2
11.4,-42.601
11.401,-47.001
11.402,-45.601
11.403,-40.701
11.404,-35.401
11.405,-31.8
11.406,-29.6
11.407,-27.1
11.408,-22.3
11.409,-14.8
11.41,-6.2
11.411,1
11.412,5.1
11.413,6
11.414,5.4
11.415,5
11.416,5.7
11.417,7.1
11.418,8.1
11.419,8
11.42,7.4
11.421,7.2
11.422,8.2
11.423,10
11.424,11.3
11.425,10.8
11.426,8.4
11.427,5.4
11.428,3.7
11.429,4.6
11.43,7.7
11.431,11
11.432,12.4
11.433,10.7
11.434,7.3
11.435,4.5
11.436,4.8
11.437,8.5
11.438,13.6
11.439,17.1
11.44,16.6
11.441,12.2
11.442,6.4
11.443,2.9
11.444,3.7
11.445,8.3
11.446,13.8
11.447,16.6
11.448,14.7
11.449,9
11.45,2.5
11.451,-1.2
11.452,-0.4
11.453,4.1
11.454,9.5
11.455,12.8
11.456,12.7
11.457,10.3
11.458,7.9
11.459,7.8
11.46,10.1
11.461,13.5
11.462,15.5
11.463,14.4
11.464,10.7
11.465,6.4
11.466,3.8
11.467,3.9
11.468,6.2
11.469,8.8
11.47,10.3
11.471,10.2
11.472,9.6
11.473,9.9
11.474,11.7
11.475,14.7
11.476,17.7
11.477,19.6
11.478,19.8
11.479,18.5
11.48,16.5
11.481,14.4
11.482,12.7
11.483,11.7
11.484,11.5
11.485,11.8
11.486,12
11.487,11.5
11.488,9.9
11.489,7.5
11.49,5.4
11.491,4.6
11.492,5.8
11.493,8.6
11.494,11.8
11.495,13.8
11.496,13.9
11.497,12.5
11.498,10.4
11.499,8.8
11.5,8.1
11.501,7.9
11.502,7.7
11.503,7.2
11.504,6.6
11.505,6.6
11.506,7.7
11.507,9.6
11.508,11.7
11.509,13.3
11.51,13.9
11.511,13.6
11.512,12.9
11.513,11.9
11.514,10.6
11.515,8.8
11.516,6.7
11.517,4.8
11.518,4
11.519,4.7
11.52,6.4
11.521,8
11.522,8
11.523,6.2
11.524,3.2
11.525,0.8
11.526,0.4
11.527,2.6
11.528,6.5
11.529,10.5
11.53,12.9
11.531,13.1
11.532,11.1
11.533,8.2
11.534,5.4
11.535,3.6
11.536,3.3
11.537,4.4
11.538,6.6
11.539,9.1
11.54,11.1
11.541,11.8
11.542,10.7
11.543,7.8
11.544,4.1
11.545,1.1
11.546,-0.2
11.547,0.9
11.548,3.8
11.549,7.2
11.55,9.7
11.551,10.5
11.552,9.7
11.553,8.1
11.554,6.7
11.555,5.9
11.556,5.7
11.557,5.5
11.558,4.9
11.559,4.2
11.56,3.6
11.561,3.7
11.562,4.6
11.563,6
11.564,7.1
11.565,7.3
11.566,6.4
11.567,4.6
11.568,2.7
11.569,1.7
11.57,2.3
11.571,4.9
11.572,8.5
11.573,11.4
11.574,12
11.575,9.4
11.576,4.7
11.577,0.3
11.578,-1.5
11.579,0.5
11.58,5.2
11.581,9.7
11.582,11.3
11.583,9.4
11.584,5.3
11.585,1.7
11.586,0.6
11.587,2.1
11.588,4.7
11.589,6.3
11.59,6.1
11.591,4.6
11.592,3.5
11.593,3.8
11.594,5.1
11.595,6.4
11.596,6.7
11.597,5.9
11.598,4.8
11.599,4.3
11.6,4.6
11.601,5.1
11.602,5
11.603,3.8
11.604,2.1
11.605,0.4
11.606,-0.6
11.607,-1.1
11.608,-1.6
11.609,-2.2
11.61,-2.8
11.611,-3
11.612,-2.2
11.613,-0.5
11.614,1.8
11.615,4.3
11.616,6.6
11.617,8.4
11.618,9.6
11.619,9.9
11.62,9.4
11.621,8.3
11.622,6.6
11.623,4.6
11.624,2.6
11.625,0.7
11.626,-0.6
11.627,-1.1
11.628,-0.4
11.629,0.9
11.63,2.1
11.631,2.3
11.632,1.1
11.633,-0.8
11.634,-2.4
11.635,-2.8
11.636,-2
11.637,-0.8
11.638,-0.1
11.639,-0.2
11.64,-0.9
11.641,-1.3
11.642,-0.8
11.643,0.6
11.644,2.2
11.645,3.4
11.646,3.9
11.647,3.6
11.648,3.1
11.649,2.7
11.65,2.9
11.651,3.7
11.652,5.2
11.653,7
11.654,8.5
11.655,9
11.656,8.3
11.657,7.1
11.658,6.4
11.659,7.3
11.66,9.8
11.661,12.9
11.662,15
11.663,14.7
11.664,12.4
11.665,9.4
11.666,7.8
11.667,8.9
11.668,12.3
11.669,16.1
11.67,18
11.671,17
11.672,13.5
11.673,9.5
11.674,7
11.675,7.2
11.676,9.4
11.677,11.9
11.678,12.9
11.679,11.8
11.68,9.2
11.681,6.6
11.682,5.7
11.683,7
11.684,10.1
11.685,13.4
11.686,15.5
11.687,15.2
11.688,12.8
11.689,9.1
11.69,5.8
11.691,4.3
11.692,5.3
11.693,8.3
11.694,12
11.695,14.8
11.696,16
11.697,15.8
11.698,15.1
11.699,15.2
11.7,16.3
11.701,17.7
11.702,18.3
11.703,17.3
11.704,15
11.705,12.7
11.706,11.5
11.707,11.9
11.708,13.5
11.709,15
11.71,15.4
11.711,14.8
11.712,13.8
11.713,13.5
11.714,14.3
11.715,15.9
11.716,17.4
11.717,17.9
11.718,17
11.719,15.1
11.72,12.9
11.721,11.1
11.722,9.7
11.723,8.5
11.724,7.3
11.725,6
11.726,5
11.727,4.5
11.728,4.7
11.729,4.9
11.73,4.6
11.731,3.6
11.732,2.3
11.733,1.8
11.734,2.7
11.735,4.7
11.736,7.1
11.737,8.5
11.738,8.3
11.739,6.7
11.74,4.8
11.741,3.5
11.742,3.3
11.743,3.8
11.744,4.2
11.745,4
11.746,3.3
11.747,2.4
11.748,2
11.749,2.1
11.75,2.4
11.751,2.9
11.752,3.3
11.753,3.5
11.754,3.5
11.755,2.9
11.756,1.5
11.757,-0.4
11.758,-1.9
11.759,-2.2
11.76,-1
11.761,1.1
11.762,2.7
11.763,2.7
11.764,0.8
11.765,-1.5
11.766,-2.8
11.767,-2.1
11.768,0.2
11.769,2.2
11.77,2.3
11.771,-0.2
11.772,-3.9
11.773,-6.6
11.774,-6.4
11.775,-3
11.776,2
11.777,6.2
11.778,8.1
11.779,7.4
11.78,5.4
11.781,3.6
11.782,3.1
11.783,3.4
11.784,3.7
11.785,2.9
11.786,0.9
11.787,-1.3
11.788,-2.8
11.789,-2.9
11.79,-1.8
11.791,-0.4
11.792,0.4
11.793,0.6
11.794,0.7
11.795,1.4
11.796,2.9
11.797,4.4
11.798,5.1
11.799,4.1
11.8,1.6
11.801,-1.2
11.802,-3.2
11.803,-3.2
11.804,-1.4
11.805,1.3
11.806,3.3
11.807,3.9
11.808,2.8
11.809,0.6
11.81,-1.9
11.811,-4
11.812,-5.3
11.813,-6
11.814,-6.4
11.815,-6.5
11.816,-6.2
11.817,-5.2
11.818,-3
11.819,-0.1
11.82,2.7
11.821,4.4
11.822,4.2
11.823,1.9
11.824,-1.6
11.825,-5
11.826,-7.3
11.827,-8.1
11.828,-7.6
11.829,-6.5
11.83,-5.1
11.831,-3.6
11.832,-1.8
11.833,0.4
11.834,3
11.835,5.9
11.836,9.2
11.837,13
11.838,17.7
11.839,23.7
11.84,31
11.841,39.701
11.842,49.401
11.843,59.501
11.844,68.901
11.845,76.401
11.846,80.901
11.847,81.901
11.848,79.501
11.849,74.301
11.85,67.201
11.851,58.501
11.852,48.701
11.853,37.701
11.854,25.8
11.855,13.5
11.856,1.4
11.857,-10.4
11.858,-21.5
11.859,-31.6
11.86,-40.001
11.861,-45.701
11.862,-48.001
11.863,-46.501
11.864,-42.001
11.865,-35.901
11.866,-29.3
11.867,-22.8
11.868,-16.3
11.869,-9.7
11.87,-3.1
11.871,2.6
11.872,6.2
11.873,7.5
11.874,6.8
11.875,5.5
11.876,4.9
11.877,5.4
11.878,6.7
11.879,7.8
11.88,8.1
11.881,7.5
11.882,6.5
11.883,5.4
11.884,4.3
11.885,2.9
11.886,1.3
11.887,-0.2
11.888,-1
11.889,-0.4
11.89,1.4
11.891,3.7
11.892,5.5
11.893,6.4
11.894,7.1
11.895,8.1
11.896,10.1
11.897,12.6
11.898,14.7
11.899,15.2
11.9,14
11.901,11.7
11.902,9.3
11.903,7.6
11.904,6.8
11.905,6.3
11.906,5.8
11.907,5.3
11.908,5.4
11.909,6.5
11.91,8.1
11.911,9.3
11.912,9.1
11.913,7.3
11.914,4.8
11.915,3.3
11.916,4
11.917,7.2
11.918,11.4
11.919,14.4
11.92,14.7
11.921,12.1
11.922,8
11.923,4.5
11.924,3.3
11.925,4.2
11.926,5.7
11.927,6.2
11.928,4.8
11.929,2
11.93,-0.4
11.931,-0.6
11.932,1.6
11.933,5.2
11.934,8.3
11.935,9.3
11.936,8.2
11.937,6.2
11.938,4.9
11.939,5.3
11.94,6.8
11.941,8.1
11.942,8
11.943,6.3
11.944,3.4
11.945,0.9
11.946,-0.5
11.947,-0.1
11.948,1.8
11.949,4.8
11.95,8.5
11.951,12.2
11.952,14.8
11.953,15.4
11.954,13.4
11.955,9.3
11.956,4.9
11.957,2.2
11.958,2.3
11.959,4.9
11.96,8
11.961,9.6
11.962,8.7
11.963,5.8
11.964,3
11.965,2.1
11.966,3.9
11.967,7.3
11.968,10.5
11.969,11.6
11.97,10
11.971,6.4
11.972,2.5
11.973,-0.2
11.974,-0.8
11.975,0.6
11.976,3.2
11.977,6.2
11.978,8.9
11.979,10.8
11.98,11.6
11.981,11.3
11.982,9.9
11.983,8.1
11.984,6.7
11.985,6.1
11.986,6.5
11.987,7.2
11.988,7.5
11.989,6.9
11.99,5.8
11.991,5.3
11.992,6.1
11.993,8.4
11.994,11.3
11.995,13.4
11.996,13.3
11.997,11.3
11.998,8.4
11.999,6.1
12,5.3
12.001,6
12.002,7
12.003,7.1
12.004,6.1
12.005,4.7
12.006,3.8
12.007,4.6
12.008,6.8
12.009,9.6
12.01,11.9
12.011,13
12.012,13.1
12.013,12.9
12.014,13.2
12.015,14.3
12.016,15.6
12.017,16.4
12.018,16
12.019,14.7
12.02,13.3
12.021,12.6
12.022,13.2
12.023,14.4
12.024,15.2
12.025,15
12.026,13.6
12.027,12.1
12.028,11.6
12.029,12.9
12.03,15.3
12.031,17.3
12.032,17.5
12.033,15.4
12.034,12
12.035,9.2
12.036,8.5
12.037,10.1
12.038,12.7
12.039,14.7
12.04,14.9
12.041,13.1
12.042,10.4
12.043,8.1
12.044,7
12.045,6.8
12.046,6.9
12.047,6.7
12.048,6.1
12.049,5.7
12.05,6
12.051,7
12.052,7.9
12.053,8
12.054,6.9
12.055,5.2
12.056,4
12.057,4.4
12.058,6.4
12.059,9.2
12.06,11.3
12.061,11.7
12.062,10.5
12.063,8.4
12.064,6.6
12.065,5.6
12.066,5.6
12.067,6.2
12.068,7.1
12.069,8.3
12.07,10
12.071,11.9
12.072,13.5
12.073,14
12.074,13.1
12.075,11
12.076,8.9
12.077,8
12.078,9
12.079,11.7
12.08,15
12.081,17.3
12.082,17.5
12.083,15.5
12.084,12.1
12.085,9.1
12.086,7.7
12.087,8.5
12.088,10.9
12.089,13.3
12.09,14.3
12.091,13.6
12.092,11.8
12.093,10.3
12.094,10.2
12.095,11.6
12.096,13.4
12.097,14.6
12.098,14.5
12.099,13.5
12.1,12.4
12.101,12.1
12.102,12.4
12.103,12.9
12.104,12.5
12.105,11.1
12.106,9
12.107,7
12.108,6
12.109,6.1
12.11,7.2
12.111,9
12.112,10.8
12.113,12.1
12.114,12.4
12.115,11.8
12.116,10.4
12.117,9.3
12.118,9.1
12.119,10
12.12,11.7
12.121,13.2
12.122,13.7
12.123,13
12.124,11.7
12.125,10.5
12.126,9.9
12.127,9.7
12.128,9.4
12.129,8.9
12.13,8.5
12.131,8.7
12.132,9.7
12.133,11.1
12.134,12.2
12.135,12.3
12.136,11.6
12.137,10.8
12.138,10.8
12.139,12.1
12.14,14.4
12.141,16.4
12.142,17.2
12.143,16.3
12.144,14.2
12.145,12.2
12.146,11.3
12.147,11.9
12.148,13.6
12.149,15.2
12.15,15.8
12.151,15.3
12.152,14.2
12.153,13.7
12.154,14.6
12.155,16.8
12.156,19.6
12.157,21.7
12.158,22.4
12.159,21.8
12.16,21.1
12.161,21.3
12.162,22.8
12.163,24.9
12.164,26.2
12.165,25.8
12.166,23.8
12.167,21.3
12.168,19.5
12.169,19
12.17,19.5
12.171,20.1
12.172,20.1
12.173,19.3
12.174,18.2
12.175,17.6
12.176,17.6
12.177,18
12.178,18.2
12.179,18.2
12.18,18.3
12.181,18.9
12.182,19.6
12.183,19.8
12.184,18.4
12.185,15.2
12.186,10.9
12.187,7.3
12.188,5.6
12.189,6.3
12.19,8.4
12.191,10.5
12.192,11.4
12.193,11.2
12.194,10.9
12.195,11.2
12.196,12.4
12.197,13.6
12.198,13.6
12.199,11.8
12.2,8.5
12.201,5.1
12.202,2.9
12.203,2.4
12.204,3.2
12.205,4.5
12.206,5.4
12.207,5.7
12.208,6.1
12.209,6.9
12.21,8.5
12.211,10.2
12.212,11.1
12.213,10.8
12.214,9.3
12.215,7.5
12.216,6.5
12.217,7.1
12.218,9
12.219,11.4
12.22,13
12.221,13.2
12.222,12.2
12.223,11.3
12.224,11.4
12.225,13
12.226,15.2
12.227,16.7
12.228,16.4
12.229,14.4
12.23,11.6
12.231,9.7
12.232,9.8
12.233,11.6
12.234,14.1
12.235,15.8
12.236,15.9
12.237,14.7
12.238,13.2
12.239,12.2
12.24,11.9
12.241,11.8
12.242,11.4
12.243,10.7
12.244,9.9
12.245,9.7
12.246,10.2
12.247,11.3
12.248,12.2
12.249,12.7
12.25,12.6
12.251,12.4
12.252,12.3
12.253,12.5
12.254,12.7
12.255,12.9
12.256,13
12.257,13.2
12.258,13.5
12.259,13.8
12.26,13.6
12.261,12.6
12.262,10.7
12.263,8.4
12.264,6.6
12.265,6
12.266,6.8
12.267,8.5
12.268,10.1
12.269,11
12.27,10.9
12.271,10.5
12.272,10.4
12.273,11.2
12.274,12.5
12.275,13.6
12.276,13.8
12.277,12.7
12.278,11.1
12.279,9.7
12.28,9.5
12.281,10.4
12.282,11.8
12.283,12.6
12.284,12.2
12.285,10.4
12.286,7.9
12.287,5.7
12.288,5
12.289,6
12.29,8.7
12.291,11.9
12.292,14.5
12.293,16
12.294,16.6
12.295,17.1
12.296,18.8
12.297,22.5
12.298,28
12.299,34.801
12.3,42.001
